Customer_ID,Store_ID,Transaction_Amount,Basket_Size,Visit_Day,Customer_Age
22207,S001,69.57,2,Sat,30
22208,S004,42.58,6,Mon,64
22209,S003,59.58,4,Fri,55
22210,S001,66.87,11,Sun,52
22211,S001,95.9,5,Sun,62
22212,S001,88.4,6,Thu,39
22213,S002,84.32,5,Mon,47
22214,S004,68.78,7,Sun,64
22215,S002,84.14,6,Mon,24
22216,S004,67.49,3,Mon,35
22217,S003,80.87,5,Thu,30
22218,S001,60.4,4,Sat,48
22219,S003,67.45,3,Thu,44
22220,S003,73.82,7,Thu,25
22221,S001,85.38,3,Sat,42
22222,S002,87.51,2,Mon,56
22223,S004,85.79,8,Mon,18
22224,S004,51.92,4,Fri,68
22225,S001,98.06,4,Fri,19
22226,S001,59.9,4,Sun,29
22227,S004,66.28,0,Fri,36
22228,S002,57.96,7,Thu,46
22229,S001,69.7,5,Tue,29
22230,S003,65.88,8,Tue,60
22231,S004,72.56,1,Fri,30
22232,S002,71.73,7,Tue,68
22233,S004,40.32,5,Mon,42
22234,S004,70.09,7,Fri,51
22235,S002,65.32,7,Thu,48
22236,S002,70.85,3,Sun,18
22237,S003,94.02,8,Sun,43
22238,S004,71.21,6,Wed,35
22239,S004,109.36,5,Sat,60
22240,S004,73.7,9,Sun,31
22241,S001,48.73,6,Fri,43
22242,S002,75.44,5,Mon,24
22243,S003,106.1,6,Sun,28
22244,S001,98.08,6,Sun,44
22245,S002,93.93,7,Wed,50
22246,S003,92.09,5,Sun,31
22247,S004,68.43,2,Mon,39
22248,S003,41.07,5,Sat,21
22249,S003,91.65,7,Sat,33
22250,S002,86.4,7,Tue,27
22251,S002,78.37,2,Sat,27
22252,S003,83.26,2,Thu,47
22253,S002,65.54,9,Wed,21
22254,S004,93.15,7,Wed,58
22255,S002,82.25,10,Wed,51
22256,S001,64.52,7,Wed,46
22257,S001,85.59,2,Fri,65
22258,S002,43.17,8,Thu,26
22259,S001,90.78,6,Sat,38
22260,S001,99.09,6,Thu,36
22261,S003,50.68,5,Mon,37
22262,S001,73.68,6,Sat,47
22263,S002,53.05,6,Mon,41
22264,S004,112.55,2,Fri,67
22265,S004,75.4,6,Sun,52
22266,S001,54.69,7,Tue,20
22267,S001,94.81,2,Mon,32
22268,S003,80.36,3,Mon,55
22269,S002,62.69,2,Sun,26
22270,S003,108.54,3,Fri,24
22271,S004,119.42,1,Sat,64
22272,S004,99.85,7,Thu,54
22273,S001,52.13,5,Tue,47
22274,S003,48.89,4,Fri,24
22275,S004,78.13,5,Tue,37
22276,S002,106.68,7,Wed,18
22277,S001,30.09,6,Sun,68
22278,S002,83.17,4,Sun,29
22279,S004,122.85,3,Wed,69
22280,S004,43.11,1,Fri,48
22281,S003,69.49,5,Tue,43
22282,S004,89.08,2,Mon,45
22283,S001,31.73,3,Sat,55
22284,S003,106.05,5,Sat,61
22285,S003,75.86,8,Sun,23
22286,S002,62.23,1,Sun,27
22287,S004,78.13,3,Wed,62
22288,S004,83.97,4,Sun,27
22289,S003,16.99,8,Sat,61
22290,S002,70.75,5,Wed,47
22291,S003,100.29,7,Sat,38
22292,S002,94.34,6,Sat,52
22293,S001,77.47,7,Tue,59
22294,S001,62.52,5,Mon,42
22295,S004,78.56,5,Sat,26
22296,S004,50.05,5,Sun,49
22297,S001,57.43,4,Fri,63
22298,S002,75.68,3,Sat,45
22299,S001,94.21,4,Wed,39
22300,S002,82.11,6,Sun,53
22301,S004,13.16,3,Tue,25
22302,S004,81.91,6,Fri,64
22303,S004,30.96,4,Mon,54
22304,S003,106.96,8,Sat,29
22305,S003,76.17,8,Thu,25
22306,S001,50.29,3,Sun,20
22307,S002,64.36,9,Tue,25
22308,S004,57.31,5,Tue,57
22309,S001,101.86,1,Tue,26
22310,S003,78.78,4,Tue,66
22311,S004,60.75,8,Fri,29
22312,S001,55.31,3,Fri,54
22313,S003,68.19,4,Fri,20
22314,S002,35.46,4,Mon,42
22315,S001,103.46,4,Thu,53
22316,S001,112.33,3,Wed,66
22317,S002,61.42,3,Sat,40
22318,S002,75.17,4,Thu,19
22319,S002,103.24,3,Sun,47
22320,S003,57.41,9,Sun,65
22321,S001,57.94,1,Sat,68
22322,S001,70.53,7,Mon,40
22323,S004,90.37,6,Thu,22
22324,S002,82.06,1,Fri,35
22325,S004,58.15,4,Fri,54
22326,S004,91.2,4,Tue,51
22327,S004,80.94,8,Tue,57
22328,S002,78.49,4,Sun,69
22329,S003,88.23,5,Fri,45
22330,S001,106.83,5,Tue,45
22331,S002,81.67,2,Wed,33
22332,S002,68.44,7,Sat,41
22333,S002,51.88,4,Sat,48
22334,S003,91.44,6,Sat,45
22335,S001,74.85,5,Fri,18
22336,S004,73.48,3,Fri,50
22337,S001,94.34,11,Sat,65
22338,S001,56.26,5,Fri,51
22339,S001,78.46,5,Sat,18
22340,S001,53.58,3,Fri,43
22341,S003,100.12,2,Thu,31
22342,S004,88.45,5,Wed,19
22343,S002,71.79,3,Thu,28
22344,S003,44.0,2,Tue,55
22345,S001,73.52,5,Mon,26
22346,S003,62.0,6,Mon,25
22347,S003,81.42,2,Sun,54
22348,S004,51.74,5,Wed,27
22349,S001,83.41,6,Sat,24
22350,S004,89.89,6,Mon,39
22351,S004,63.43,5,Tue,51
22352,S002,68.25,8,Thu,45
22353,S002,103.43,9,Tue,67
22354,S003,41.63,6,Mon,58
22355,S004,71.48,7,Tue,40
22356,S001,82.06,3,Sat,68
22357,S003,83.1,6,Tue,24
22358,S004,49.12,3,Sat,51
22359,S002,94.21,4,Tue,68
22360,S003,83.87,3,Wed,26
22361,S002,70.37,4,Wed,34
22362,S004,73.61,5,Tue,49
22363,S004,70.93,2,Fri,44
22364,S002,60.06,5,Tue,34
22365,S001,93.12,6,Sun,36
22366,S002,98.29,6,Mon,54
22367,S002,56.54,4,Thu,69
22368,S001,60.47,4,Sun,46
22369,S001,60.72,4,Thu,68
22370,S001,59.39,6,Fri,64
22371,S004,89.71,0,Tue,63
22372,S004,60.42,6,Tue,43
22373,S004,85.94,4,Tue,65
22374,S001,59.32,6,Tue,25
22375,S003,84.88,8,Sat,34
22376,S001,56.36,2,Mon,22
22377,S004,81.03,4,Sat,55
22378,S002,52.8,4,Fri,57
22379,S002,83.11,5,Sun,27
22380,S003,60.02,4,Mon,35
22381,S004,85.91,4,Sat,50
22382,S004,33.65,6,Tue,26
22383,S002,78.24,5,Thu,69
22384,S002,99.22,6,Tue,26
22385,S001,63.12,7,Fri,43
22386,S004,32.83,2,Thu,58
22387,S001,67.37,10,Tue,46
22388,S002,87.54,5,Wed,27
22389,S003,100.82,8,Sat,55
22390,S001,46.58,4,Tue,64
22391,S003,73.41,4,Mon,58
22392,S002,99.94,4,Sun,61
22393,S002,50.2,5,Wed,41
22394,S004,62.43,4,Sat,33
22395,S002,87.43,2,Tue,26
22396,S003,35.66,5,Thu,38
22397,S002,93.6,7,Sun,25
22398,S001,72.55,4,Fri,40
22399,S002,41.34,5,Thu,50
22400,S003,81.59,7,Tue,54
22401,S002,61.52,5,Sun,41
22402,S002,82.42,3,Fri,68
22403,S002,108.15,5,Fri,49
22404,S001,111.87,5,Sun,25
22405,S001,77.65,8,Mon,42
22406,S003,75.59,3,Thu,41
22407,S002,59.77,3,Mon,62
22408,S001,32.53,3,Wed,35
22409,S003,78.7,8,Wed,63
22410,S001,63.27,7,Mon,30
22411,S003,52.0,8,Mon,37
22412,S002,71.12,6,Mon,50
22413,S002,79.92,5,Tue,58
22414,S004,70.93,9,Wed,60
22415,S004,95.63,1,Sat,26
22416,S004,75.02,4,Wed,33
22417,S003,57.68,8,Fri,54
22418,S002,60.27,7,Wed,55
22419,S004,50.11,5,Sun,20
22420,S004,85.25,2,Mon,40
22421,S001,99.01,6,Sun,22
22422,S002,55.91,8,Fri,28
22423,S003,81.25,3,Fri,54
22424,S004,52.46,7,Sun,60
22425,S002,74.74,5,Wed,23
22426,S004,60.12,2,Thu,62
22427,S004,70.68,3,Tue,49
22428,S002,94.87,6,Sat,43
22429,S004,88.67,9,Thu,55
22430,S001,98.65,2,Thu,44
22431,S001,61.42,3,Mon,64
22432,S001,60.32,3,Wed,30
22433,S001,67.16,9,Sun,29
22434,S002,99.6,10,Thu,41
22435,S003,77.84,9,Fri,23
22436,S003,36.63,6,Thu,26
22437,S004,72.16,5,Tue,55
22438,S004,75.29,3,Tue,37
22439,S001,50.51,5,Fri,30
22440,S004,92.82,5,Tue,25
22441,S002,91.0,2,Fri,48
22442,S002,62.55,1,Sun,69
22443,S001,35.54,3,Fri,69
22444,S002,67.56,4,Fri,39
22445,S004,62.1,1,Mon,57
22446,S004,104.46,6,Sun,60
22447,S004,83.08,4,Tue,55
22448,S002,70.4,5,Thu,66
22449,S003,71.32,7,Fri,22
22450,S003,68.22,2,Tue,48
22451,S003,96.04,1,Sun,68
22452,S003,63.24,4,Thu,62
22453,S004,91.3,6,Fri,27
22454,S001,79.03,10,Sat,57
22455,S001,85.61,4,Wed,52
22456,S002,73.59,4,Thu,29
22457,S001,88.56,2,Mon,24
22458,S003,64.08,5,Thu,36
22459,S002,54.69,4,Fri,55
22460,S001,82.91,6,Mon,41
22461,S003,57.44,6,Wed,20
22462,S002,88.73,7,Sat,61
22463,S002,41.54,5,Mon,39
22464,S001,91.06,5,Mon,20
22465,S002,83.36,4,Sat,35
22466,S003,86.03,7,Mon,65
22467,S003,57.44,10,Fri,45
22468,S003,67.71,6,Wed,50
22469,S003,59.72,5,Thu,18
22470,S003,69.84,5,Sat,21
22471,S001,74.81,1,Mon,54
22472,S002,77.66,5,Wed,26
22473,S003,48.14,2,Sun,24
22474,S003,63.77,2,Thu,25
22475,S002,75.06,4,Tue,31
22476,S001,69.47,8,Tue,50
22477,S004,81.45,9,Thu,31
22478,S001,95.18,5,Tue,27
22479,S004,79.7,2,Tue,27
22480,S002,51.86,7,Tue,61
22481,S004,81.42,1,Sat,66
22482,S003,91.12,2,Mon,33
22483,S002,93.66,7,Wed,33
22484,S004,105.24,5,Tue,26
22485,S002,103.17,9,Wed,46
22486,S003,60.03,5,Tue,44
22487,S002,102.93,11,Fri,60
22488,S004,70.66,3,Wed,66
22489,S001,53.84,2,Sun,24
22490,S004,80.24,4,Thu,25
22491,S002,76.64,2,Sun,47
22492,S002,79.59,2,Mon,26
22493,S002,98.27,4,Fri,51
22494,S002,62.0,8,Sun,64
22495,S001,59.63,5,Wed,65
22496,S002,81.67,3,Fri,61
22497,S001,91.89,6,Tue,59
22498,S004,97.07,1,Sun,30
22499,S004,98.56,6,Tue,52
22500,S002,94.16,2,Mon,41
22501,S004,58.44,8,Sun,64
22502,S002,84.96,5,Thu,45
22503,S002,39.44,7,Fri,63
22504,S002,60.37,3,Sat,41
22505,S004,41.9,7,Tue,50
22506,S003,77.71,5,Thu,67
22507,S003,84.2,5,Mon,26
22508,S003,74.88,5,Mon,67
22509,S002,88.34,6,Tue,18
22510,S003,87.73,3,Sun,47
22511,S004,82.02,2,Mon,36
22512,S004,79.56,6,Wed,47
22513,S004,85.87,5,Mon,66
22514,S002,87.86,6,Sat,33
22515,S003,96.7,5,Tue,59
22516,S001,91.92,8,Sat,32
22517,S001,99.64,7,Wed,27
22518,S002,94.87,3,Fri,21
22519,S004,78.53,4,Fri,30
22520,S001,77.15,5,Tue,53
22521,S001,58.87,4,Tue,27
22522,S001,112.95,3,Sun,21
22523,S004,62.84,8,Mon,57
22524,S003,65.93,4,Wed,44
22525,S001,85.1,5,Fri,41
22526,S002,73.32,3,Sun,48
22527,S004,91.97,4,Fri,63
22528,S001,93.77,7,Wed,56
22529,S004,71.03,4,Fri,30
22530,S001,126.18,9,Tue,50
22531,S004,93.24,4,Fri,31
22532,S002,50.14,6,Thu,44
22533,S002,84.23,5,Mon,40
22534,S003,100.04,6,Mon,56
22535,S003,87.03,5,Tue,56
22536,S004,66.62,6,Fri,66
22537,S001,68.84,4,Mon,31
22538,S003,76.27,7,Mon,25
22539,S003,101.95,7,Mon,63
22540,S004,101.63,4,Fri,22
22541,S003,91.2,6,Mon,65
22542,S002,101.37,4,Thu,32
22543,S001,73.55,5,Thu,31
22544,S001,61.01,3,Thu,26
22545,S004,92.14,3,Sun,31
22546,S003,43.73,5,Tue,37
22547,S002,70.4,3,Fri,24
22548,S004,50.26,5,Sun,64
22549,S002,84.97,5,Sun,22
22550,S002,40.86,2,Sun,54
22551,S002,52.83,9,Thu,40
22552,S001,76.12,8,Thu,64
22553,S003,65.27,3,Thu,47
22554,S002,109.81,7,Sat,68
22555,S004,76.37,2,Wed,57
22556,S004,41.75,7,Fri,18
22557,S004,95.74,5,Sun,19
22558,S001,83.35,4,Fri,44
22559,S003,56.15,4,Tue,53
22560,S004,68.88,2,Wed,28
22561,S002,74.55,5,Tue,63
22562,S003,28.29,8,Fri,60
22563,S004,49.04,9,Sat,52
22564,S003,77.32,3,Sat,46
22565,S004,40.87,10,Thu,34
22566,S003,58.01,4,Fri,25
22567,S004,70.99,4,Thu,40
22568,S001,21.68,3,Wed,41
22569,S003,72.25,8,Mon,23
22570,S001,112.52,5,Fri,19
22571,S004,83.45,6,Tue,34
22572,S002,55.01,5,Wed,67
22573,S004,89.92,3,Fri,42
22574,S004,62.67,5,Sun,55
22575,S002,62.33,2,Thu,53
22576,S002,68.31,1,Sat,44
22577,S003,39.65,9,Sun,63
22578,S003,78.07,6,Wed,36
22579,S002,86.09,6,Mon,21
22580,S001,106.66,7,Mon,25
22581,S001,75.16,5,Sun,50
22582,S001,96.78,3,Sun,41
22583,S003,94.38,5,Sun,44
22584,S002,67.38,2,Sat,68
22585,S003,47.59,9,Fri,63
22586,S001,50.52,7,Fri,26
22587,S001,101.77,6,Fri,31
22588,S004,39.85,5,Sat,38
22589,S002,65.86,2,Fri,26
22590,S002,70.66,6,Mon,44
22591,S001,80.78,5,Sun,19
22592,S004,44.73,6,Sun,50
22593,S004,73.99,4,Mon,63
22594,S001,53.98,6,Sat,28
22595,S001,93.36,7,Tue,47
22596,S001,64.71,3,Fri,44
22597,S003,87.9,8,Wed,66
22598,S004,100.57,8,Wed,30
22599,S001,75.41,3,Fri,37
22600,S004,55.48,6,Mon,66
22601,S001,92.44,4,Tue,38
22602,S004,100.55,4,Wed,27
22603,S003,58.03,4,Sat,46
22604,S002,60.25,3,Fri,61
22605,S001,58.04,4,Wed,66
22606,S003,80.82,6,Sun,52
22607,S003,46.89,4,Sun,45
22608,S001,26.26,2,Mon,56
22609,S003,70.16,3,Mon,40
22610,S002,71.68,3,Wed,39
22611,S002,76.27,7,Thu,29
22612,S002,91.93,1,Fri,23
22613,S003,68.37,3,Tue,37
22614,S001,74.18,5,Thu,18
22615,S001,92.57,9,Tue,65
22616,S002,33.33,9,Sun,51
22617,S001,113.83,6,Thu,56
22618,S001,65.38,3,Fri,58
22619,S003,94.56,5,Sun,65
22620,S001,71.73,7,Mon,21
22621,S002,53.85,5,Sun,44
22622,S004,54.77,13,Fri,54
22623,S001,55.1,5,Mon,35
22624,S001,58.53,3,Sun,47
22625,S003,101.6,4,Fri,54
22626,S001,68.99,6,Thu,57
22627,S003,67.74,2,Fri,58
22628,S001,51.64,3,Fri,20
22629,S004,75.67,4,Fri,40
22630,S003,76.17,4,Sun,44
22631,S001,86.24,4,Tue,32
22632,S004,46.29,3,Mon,31
22633,S004,62.3,6,Fri,35
22634,S001,86.31,8,Fri,55
22635,S003,60.21,2,Mon,45
22636,S002,84.98,10,Tue,68
22637,S004,58.45,4,Fri,64
22638,S002,57.25,6,Sun,58
22639,S001,66.98,1,Mon,25
22640,S004,78.93,2,Sat,58
22641,S003,100.13,2,Sun,27
22642,S004,109.32,12,Sun,48
22643,S003,88.23,3,Tue,22
22644,S002,93.85,5,Mon,41
22645,S002,87.13,4,Sat,69
22646,S003,77.52,6,Mon,49
22647,S004,77.01,7,Thu,61
22648,S003,82.99,3,Tue,59
22649,S001,85.69,4,Fri,50
22650,S001,105.05,3,Sun,53
22651,S004,61.41,7,Thu,61
22652,S003,99.5,9,Fri,22
22653,S002,81.71,3,Sat,34
22654,S002,36.52,5,Fri,57
22655,S004,64.45,8,Mon,49
22656,S004,82.72,5,Thu,69
22657,S001,71.19,2,Tue,66
22658,S002,116.63,6,Sat,57
22659,S003,61.96,6,Sat,43
22660,S004,55.96,5,Fri,27
22661,S001,72.68,1,Tue,47
22662,S001,100.72,9,Mon,38
22663,S003,56.63,3,Sat,25
22664,S001,73.09,4,Fri,57
22665,S003,90.33,2,Fri,44
22666,S003,76.41,6,Fri,19
22667,S002,56.65,7,Wed,27
22668,S002,62.23,5,Thu,61
22669,S004,69.25,6,Fri,54
22670,S001,84.52,3,Fri,49
22671,S003,69.02,6,Tue,54
22672,S004,95.82,4,Tue,26
22673,S001,70.22,5,Thu,58
22674,S003,36.81,5,Tue,39
22675,S001,93.56,2,Sun,31
22676,S004,78.82,5,Mon,50
22677,S001,96.41,5,Sun,61
22678,S001,47.88,6,Tue,51
22679,S004,105.96,2,Mon,57
22680,S002,74.11,4,Mon,56
22681,S004,105.89,6,Thu,25
22682,S003,62.07,6,Wed,65
22683,S002,92.75,8,Mon,51
22684,S002,50.59,3,Thu,61
22685,S001,96.86,7,Mon,50
22686,S004,110.23,5,Tue,43
22687,S002,120.18,7,Thu,61
22688,S004,76.35,2,Sat,67
22689,S004,46.44,3,Fri,69
22690,S001,75.39,5,Mon,26
22691,S003,59.2,9,Sun,27
22692,S004,69.73,6,Wed,27
22693,S004,99.19,2,Sun,39
22694,S002,109.28,7,Sun,52
22695,S002,84.14,4,Thu,51
22696,S001,19.14,0,Fri,27
22697,S004,115.56,4,Sat,69
22698,S004,114.66,7,Tue,55
22699,S004,68.2,4,Fri,28
22700,S001,24.61,1,Mon,67
22701,S004,77.15,4,Thu,60
22702,S004,99.18,5,Sat,53
22703,S002,102.7,4,Fri,57
22704,S001,84.48,6,Mon,63
22705,S001,88.44,3,Wed,34
22706,S004,47.64,6,Wed,68
22707,S003,102.25,8,Thu,45
22708,S002,136.86,6,Wed,41
22709,S003,80.62,8,Mon,55
22710,S001,73.64,2,Thu,50
22711,S004,93.56,6,Mon,56
22712,S003,67.34,5,Sat,25
22713,S002,53.61,4,Thu,40
22714,S002,48.53,3,Tue,44
22715,S004,79.59,4,Sun,45
22716,S002,72.99,4,Sat,60
22717,S001,86.67,4,Sat,58
22718,S001,103.8,7,Sun,34
22719,S001,88.2,6,Tue,28
22720,S003,71.82,1,Wed,43
22721,S002,53.98,6,Sun,47
22722,S003,132.13,5,Sat,66
22723,S002,81.22,4,Wed,54
22724,S004,76.59,3,Thu,37
22725,S001,60.97,6,Fri,56
22726,S004,30.9,4,Tue,61
22727,S002,71.72,3,Tue,51
22728,S004,92.02,4,Mon,21
22729,S001,92.8,4,Sun,67
22730,S002,69.98,5,Sat,33
22731,S002,90.31,3,Thu,54
22732,S003,38.23,3,Sun,18
22733,S001,56.42,4,Thu,41
22734,S004,91.89,5,Fri,38
22735,S003,76.43,3,Thu,18
22736,S003,89.86,5,Thu,22
22737,S001,90.05,6,Tue,68
22738,S001,69.0,2,Sat,35
22739,S004,57.16,7,Sat,34
22740,S003,82.56,8,Wed,62
22741,S002,57.15,6,Thu,67
22742,S001,60.48,7,Fri,28
22743,S001,99.51,2,Thu,42
22744,S002,83.71,5,Wed,27
22745,S004,53.78,7,Wed,66
22746,S004,53.7,4,Wed,38
22747,S003,77.14,10,Sun,45
22748,S004,106.23,8,Thu,60
22749,S003,64.51,4,Wed,47
22750,S004,94.29,8,Thu,45
22751,S004,90.83,6,Fri,47
22752,S003,67.63,8,Sun,24
22753,S003,44.32,1,Wed,31
22754,S002,61.27,2,Mon,55
22755,S003,73.47,5,Thu,42
22756,S003,64.85,7,Tue,50
22757,S004,75.99,8,Fri,65
22758,S003,43.39,4,Sun,62
22759,S002,83.06,3,Sat,28
22760,S004,85.59,7,Mon,63
22761,S002,69.76,7,Tue,29
22762,S003,44.13,5,Tue,59
22763,S003,66.57,5,Sun,48
22764,S001,89.3,5,Tue,42
22765,S003,60.58,5,Thu,59
22766,S001,83.86,5,Thu,69
22767,S001,51.69,3,Tue,59
22768,S002,40.45,4,Wed,29
22769,S004,108.33,7,Tue,68
22770,S003,77.55,2,Sat,65
22771,S002,34.87,3,Mon,53
22772,S002,120.32,15,Sun,50
22773,S001,52.99,5,Mon,58
22774,S002,40.7,6,Fri,42
22775,S002,55.03,4,Sat,41
22776,S001,72.54,6,Tue,19
22777,S004,44.99,2,Tue,59
22778,S004,53.72,4,Sun,56
22779,S003,85.29,8,Sat,27
22780,S004,71.08,5,Fri,29
22781,S002,96.45,3,Sat,30
22782,S002,85.26,3,Sat,23
22783,S001,80.22,3,Fri,56
22784,S001,95.41,4,Sun,50
22785,S001,112.25,3,Sat,62
22786,S004,96.74,6,Sat,28
22787,S004,78.55,5,Tue,24
22788,S002,61.64,5,Wed,37
22789,S002,27.18,1,Tue,67
22790,S001,113.53,7,Wed,42
22791,S003,73.5,9,Sat,60
22792,S001,61.25,3,Tue,62
22793,S003,38.25,4,Thu,28
22794,S003,72.47,1,Tue,52
22795,S004,83.12,8,Thu,63
22796,S004,93.06,11,Tue,28
22797,S004,72.91,8,Wed,22
22798,S003,51.04,3,Wed,33
22799,S001,68.91,5,Thu,49
22800,S002,90.58,5,Wed,19
22801,S002,64.6,5,Wed,44
22802,S002,14.01,5,Mon,39
22803,S004,83.69,3,Sat,68
22804,S004,85.16,4,Mon,41
22805,S002,74.09,2,Tue,34
22806,S003,62.54,1,Wed,67
22807,S004,68.28,6,Thu,38
22808,S004,65.69,6,Fri,42
22809,S003,58.94,10,Sun,66
22810,S003,76.97,4,Tue,33
22811,S004,46.55,10,Fri,39
22812,S004,60.57,4,Thu,37
22813,S003,71.15,5,Tue,32
22814,S003,49.5,8,Fri,40
22815,S003,82.66,9,Sun,32
22816,S001,70.98,7,Fri,49
22817,S001,68.18,6,Sat,37
22818,S004,96.14,2,Tue,65
22819,S003,91.62,7,Tue,52
22820,S002,67.48,4,Sat,69
22821,S001,40.99,4,Wed,43
22822,S003,54.69,4,Sun,64
22823,S001,90.63,4,Fri,63
22824,S001,101.67,5,Thu,28
22825,S001,73.82,6,Sat,25
22826,S003,71.93,3,Tue,41
22827,S002,109.53,6,Tue,36
22828,S002,85.75,8,Sat,25
22829,S004,46.11,6,Thu,61
22830,S004,54.41,6,Wed,42
22831,S004,53.78,6,Sun,18
22832,S001,72.07,0,Sat,21
22833,S004,75.5,6,Mon,37
22834,S001,100.65,2,Sat,25
22835,S004,62.08,8,Fri,61
22836,S002,43.96,7,Fri,67
22837,S004,60.31,6,Wed,23
22838,S004,83.75,4,Sat,58
22839,S002,61.64,7,Fri,36
22840,S003,79.06,9,Mon,52
22841,S003,90.58,3,Mon,43
22842,S004,72.48,1,Sat,68
22843,S002,59.98,3,Sun,22
22844,S001,62.05,2,Mon,61
22845,S004,79.9,5,Sat,20
22846,S003,56.96,3,Wed,50
22847,S004,63.05,6,Thu,66
22848,S004,51.29,5,Thu,51
22849,S003,58.84,4,Wed,38
22850,S004,68.16,7,Sun,42
22851,S003,73.2,4,Mon,44
22852,S004,113.63,10,Wed,69
22853,S002,76.98,7,Fri,40
22854,S002,87.36,5,Mon,52
22855,S002,55.24,4,Wed,55
22856,S003,89.56,4,Sat,69
22857,S001,80.25,10,Sat,66
22858,S003,104.6,6,Mon,50
22859,S004,65.91,5,Sun,22
22860,S001,53.28,3,Wed,65
22861,S003,54.41,6,Sat,38
22862,S001,49.59,3,Thu,63
22863,S002,69.3,7,Fri,67
22864,S002,99.08,6,Sun,31
22865,S001,84.01,5,Sat,44
22866,S001,85.91,7,Tue,60
22867,S001,62.96,4,Fri,64
22868,S001,83.36,6,Fri,52
22869,S001,101.47,8,Sat,65
22870,S003,35.58,6,Mon,23
22871,S001,53.05,4,Wed,61
22872,S003,100.93,4,Fri,50
22873,S004,78.88,7,Mon,64
22874,S003,61.01,1,Thu,41
22875,S002,78.92,4,Sat,56
22876,S002,82.87,11,Thu,19
22877,S002,61.64,3,Wed,25
22878,S003,80.26,1,Sat,67
22879,S002,73.02,7,Mon,62
22880,S004,106.62,5,Mon,37
22881,S002,85.71,10,Sun,25
22882,S001,73.19,7,Sun,30
22883,S002,70.63,8,Sat,41
22884,S004,76.67,3,Fri,43
22885,S002,79.46,7,Sun,38
22886,S004,84.17,9,Sat,36
22887,S003,53.73,8,Sun,52
22888,S004,79.31,3,Fri,45
22889,S004,59.27,3,Wed,29
22890,S002,76.38,6,Mon,34
22891,S002,58.76,5,Sat,40
22892,S003,94.45,6,Wed,69
22893,S002,84.63,1,Wed,50
22894,S004,94.29,5,Sun,33
22895,S003,74.79,7,Mon,55
22896,S003,79.82,5,Thu,64
22897,S001,81.24,2,Thu,62
22898,S001,98.48,2,Thu,41
22899,S004,57.66,6,Mon,42
22900,S003,81.22,6,Fri,20
22901,S001,66.37,3,Fri,45
22902,S004,78.49,3,Mon,62
22903,S003,85.81,7,Tue,58
22904,S002,61.64,7,Sun,36
22905,S001,95.01,1,Mon,67
22906,S003,108.41,6,Thu,31
22907,S001,98.58,8,Tue,65
22908,S002,85.18,3,Mon,41
22909,S004,80.95,8,Sun,26
22910,S004,68.14,6,Sun,57
22911,S003,57.68,6,Sat,51
22912,S002,101.32,6,Sat,33
22913,S004,37.98,1,Sat,48
22914,S003,65.86,9,Thu,21
22915,S002,93.94,1,Sat,49
22916,S004,85.67,4,Sat,52
22917,S004,-4.86,5,Tue,50
22918,S001,51.95,7,Tue,20
22919,S002,83.1,9,Mon,31
22920,S004,60.7,7,Tue,29
22921,S004,73.2,12,Sat,24
22922,S004,97.88,4,Sat,65
22923,S001,63.74,7,Fri,66
22924,S004,43.07,2,Fri,59
22925,S001,121.57,6,Sat,30
22926,S003,62.19,5,Fri,20
22927,S001,36.75,4,Sun,69
22928,S001,57.34,3,Wed,29
22929,S002,86.41,4,Tue,31
22930,S002,81.55,8,Fri,19
22931,S001,34.71,4,Fri,52
22932,S004,86.93,4,Wed,54
22933,S002,70.76,6,Sun,60
22934,S004,80.88,6,Thu,23
22935,S004,96.4,4,Sat,62
22936,S002,60.34,10,Sun,41
22937,S003,85.9,4,Tue,47
22938,S001,60.2,4,Sat,23
22939,S004,91.93,4,Sun,66
22940,S003,64.07,8,Tue,59
22941,S002,114.87,7,Mon,46
22942,S003,73.59,4,Thu,33
22943,S003,122.39,4,Wed,38
22944,S004,65.46,2,Mon,32
22945,S001,48.62,5,Sat,33
22946,S004,31.28,7,Thu,52
22947,S004,98.19,5,Wed,29
22948,S001,69.24,4,Sun,53
22949,S003,101.22,2,Tue,24
22950,S004,71.53,7,Tue,44
22951,S004,110.28,2,Wed,57
22952,S003,72.04,6,Fri,43
22953,S004,63.45,8,Thu,59
22954,S001,107.07,7,Sat,64
22955,S003,70.65,6,Wed,30
22956,S004,92.21,3,Fri,29
22957,S004,60.67,5,Sat,29
22958,S001,85.04,12,Thu,26
22959,S004,88.59,3,Mon,66
22960,S001,90.51,2,Sun,61
22961,S001,93.59,5,Sun,51
22962,S004,117.36,4,Tue,23
22963,S003,72.64,5,Sat,69
22964,S003,61.15,5,Fri,54
22965,S001,112.91,6,Fri,68
22966,S003,72.93,13,Thu,28
22967,S001,92.21,3,Mon,40
22968,S004,48.86,3,Thu,61
22969,S004,75.56,2,Tue,67
22970,S004,37.65,9,Wed,25
22971,S004,92.44,5,Fri,57
22972,S001,79.27,3,Sun,48
22973,S003,66.51,7,Wed,59
22974,S003,80.85,3,Mon,55
22975,S001,85.28,4,Thu,22
22976,S004,90.58,8,Mon,58
22977,S002,82.91,5,Mon,38
22978,S004,74.38,6,Tue,54
22979,S002,64.49,7,Thu,27
22980,S001,74.58,7,Sat,47
22981,S001,86.73,8,Fri,52
